Zeit	Kanal A	Kanal B
(s)	(V)	(V)
-17.10454636	0.37736140	3.23648800
-17.10321236	0.37812430	3.24411700
-17.10187836	0.37873470	3.25174700
-17.10054436	0.38026060	3.25785100
-17.09921036	0.38239690	3.26548100
-17.09787636	0.38377030	3.27158400
-17.09654236	0.38438060	3.27921400
-17.09520836	0.38438060	3.28684400
-17.09387436	0.38514360	3.29294700
-17.09254036	0.38651690	3.30057700
-17.09120636	0.38865320	3.30820700
-17.08987235	0.39017920	3.30820700
-17.08853835	0.39078950	3.31431000
-17.08720435	0.39155250	3.32194000
-17.08587035	0.39231540	3.32804300
-17.08453635	0.39231540	3.33567300
-17.08320235	0.39292580	3.34330300
-17.08186835	0.39445170	3.34940600
-17.08053435	0.39658800	3.35703600
-17.07920035	0.39872430	3.36314000
-17.07786635	0.39933470	3.37076900
-17.07653235	0.40009770	3.37076900
-17.07519835	0.40009770	3.37839900
-17.07386435	0.40147100	3.38450300
-17.07253035	0.40299690	3.39213200
-17.07119635	0.40437020	3.39823600
-17.06986235	0.40711690	3.40586600
-17.06852835	0.40864280	3.41349600
-17.06719435	0.40925320	3.41959900
-17.06586035	0.40925320	3.42722900
-17.06452635	0.41001620	3.43333200
-17.06319235	0.41077910	3.44096200
-17.06185835	0.41215250	3.44859100
-17.06052435	0.41352580	3.45469500
-17.05919035	0.41505170	3.46232500
-17.05785635	0.41642500	3.46995400
-17.05652235	0.41718800	3.47605800
-17.05518835	0.41779840	3.48368800
-17.05385435	0.41856140	3.48368800
-17.05252035	0.42069770	3.48979100
-17.05118635	0.42283390	3.49742100
-17.04985235	0.42497020	3.50505100
-17.04851835	0.42573320	3.51115500
-17.04718435	0.42634360	3.51878400
-17.04585035	0.42710650	3.52488800
-17.04451635	0.42786950	3.53251700
-17.04318235	0.42847990	3.54014700
-17.04184835	0.42924280	3.54625100
-17.04051435	0.43137910	3.54625100
-17.03918035	0.43351540	3.55388000
-17.03784635	0.43488880	3.55998400
-17.03651235	0.43565170	3.56761400
-17.03517835	0.43626210	3.56761400
-17.03384435	0.43778800	3.57524300
-17.03251035	0.43916140	3.57524300
-17.03117635	0.44053470	3.57524300
-17.02984235	0.44267100	3.57524300
-17.02850835	0.44419690	3.57524300
-17.02717435	0.44480730	3.57524300
-17.02584035	0.44480730	3.57524300
-17.02450635	0.44480730	3.57524300
-17.02317235	0.44557020	3.57524300
-17.02183835	0.44694360	3.58134700
-17.02050435	0.44907990	3.58134700
-17.01917035	0.45060580	3.58897700
-17.01783635	0.45197910	3.58897700
-17.01650235	0.45335250	3.58897700
-17.01516835	0.45335250	3.58897700
-17.01383435	0.45411540	3.58897700
-17.01250035	0.45548870	3.58897700
-17.01116635	0.45762510	3.58897700
-17.00983235	0.46052430	3.58897700
-17.00849835	0.46189760	3.59660600
-17.00716435	0.46327100	3.59660600
-17.00583035	0.46327100	3.59660600
-17.00449635	0.46327100	3.60271000
-17.00316235	0.46479690	3.60271000
-17.00182835	0.46617020	3.60271000
-17.00049435	0.46830650	3.60271000
-16.99916035	0.47044280	3.60271000
-16.99782635	0.47181620	3.60271000
-16.99649235	0.47257910	3.60271000
-16.99515835	0.47334210	3.60271000
-16.99382435	0.47471540	3.60271000
-16.99249035	0.47685170	3.60271000
-16.99115635	0.47898800	3.60271000
-16.98982235	0.48112430	3.60271000
-16.98848835	0.48249760	3.61034000
-16.98715435	0.48387100	3.61034000
-16.98582035	0.48463390	3.61034000
-16.98448635	0.48463390	3.61034000
-16.98315235	0.48600730	3.61034000
-16.98181835	0.48753320	3.61034000
-16.98048435	0.48966950	3.61034000
-16.97915035	0.49104280	3.61644300
-16.97781635	0.49241610	3.61644300
-16.97648235	0.49317910	3.62407300
-16.97514835	0.49455240	3.62407300
-16.97381435	0.49607840	3.63170300
-16.97248035	0.49745170	3.63170300
-16.97114635	0.49958800	3.63780600
-16.96981235	0.50172430	3.63780600
-16.96847835	0.50309770	3.64543600
-16.96714435	0.50386060	3.65154000
-16.96581035	0.50386060	3.65154000
-16.96447635	0.50447090	3.65154000
-16.96314235	0.50599690	3.65154000
-16.96180835	0.50813320	3.66679900
-16.96047435	0.51026950	3.67290300
-16.95914035	0.51240580	3.67290300
-16.95780635	0.51377910	3.68053200
-16.95647235	0.51515250	3.68053200
-16.95513835	0.51591540	3.68663600
-16.95380435	0.51667840	3.68663600
-16.95247035	0.51881470	3.69426500
-16.95113635	0.52095100	3.70189500
-16.94980235	0.52308730	3.70799900
-16.94846835	0.52446060	3.71562800
-16.94713435	0.52583390	3.71562800
-16.94580035	0.52659690	3.72173200
-16.94446635	0.52659690	3.72936200
-16.94313235	0.52735980	3.72936200
-16.94179835	0.52873320	3.73699200
-16.94046435	0.53086950	3.74309500
-16.93913035	0.53300580	3.75072500
-16.93779635	0.53361610	3.75072500
-16.93646235	0.53437910	3.75072500
-16.93512835	0.53437910	3.75072500
-16.93379435	0.53575240	3.75835400
-16.93246035	0.53727840	3.76445800
-16.93112635	0.53865170	3.77208800
-16.92979235	0.54078800	3.77819200
-16.92845835	0.54216130	3.78582100
-16.92712435	0.54368720	3.79345100
-16.92579035	0.54368720	3.79955400
-16.92445635	0.54368720	3.80718400
-16.92312235	0.54506060	3.80718400
-16.92178835	0.54643390	3.81328800
-16.92045435	0.54857020	3.82091700
-16.91912035	0.55070650	3.82854700
-16.91778635	0.55146940	3.83465100
-16.91645235	0.55223240	3.83465100
-16.91511835	0.55146940	3.84228000
-16.91378435	0.55146940	3.84838400
-16.91245035	0.55284280	3.85601400
-16.91111635	0.55436870	3.86364300
-16.90978235	0.55574210	3.86974700
-16.90844835	0.55650500	3.87737700
-16.90711435	0.55711540	3.88348100
-16.90578035	0.55787840	3.89111000
-16.90444635	0.55787840	3.89874000
-16.90311235	0.55864130	3.89874000
-16.90177835	0.55925170	3.90484300
-16.90044435	0.56077760	3.91247300
-16.89911035	0.56215100	3.92010200
-16.89777635	0.56291390	3.92620600
-16.89644235	0.56291390	3.93383600
-16.89510835	0.56291390	3.93993900
-16.89377435	0.56352430	3.93993900
-16.89244035	0.56428720	3.94756900
-16.89110635	0.56566060	3.94756900
-16.88977235	0.56642350	3.96130300
-16.88843835	0.56718650	3.96130300
-16.88710435	0.56779690	3.97503600
-16.88577035	0.56718650	3.98266600
-16.88443635	0.56642350	3.99639900
-16.88310235	0.56718650	3.99639900
-16.88176835	0.56779690	4.00402800
-16.88043435	0.56932280	4.01776200
-16.87910035	0.56993320	4.03149500
-16.87776635	0.56993320	4.04675400
-16.87643235	0.56932280	4.04675400
-16.87509835	0.56855980	4.04675400
-16.87376435	0.56779690	4.05285800
-16.87243035	0.56855980	4.06048800
-16.87109635	0.56932280	4.06659100
-16.86976235	0.56993320	4.06659100
-16.86842835	0.57069610	4.07422100
-16.86709435	0.57069610	4.08185100
-16.86576035	0.56993320	4.08185100
-16.86442635	0.56993320	4.08795500
-16.86309235	0.56932280	4.08795500
-16.86175835	0.56932280	4.09558400
-16.86042435	0.57069610	4.10168700
-16.85909035	0.57145910	4.10931700
-16.85775635	0.57206950	4.12305100
-16.85642235	0.57206950	4.12305100
-16.85508835	0.57145910	4.13068000
-16.85375435	0.57069610	4.13678400
-16.85242035	0.57145910	4.15204300
-16.85108635	0.57206950	4.16577700
-16.84975235	0.57283240	4.17188000
-16.84841835	0.57283240	4.17951000
-16.84708435	0.57283240	4.18714000
-16.84575035	0.57206950	4.18714000
-16.84441635	0.57145910	4.19324300
-16.84308235	0.57069610	4.19324300
-16.84174835	0.57069610	4.20087300
-16.84041435	0.57145910	4.20850200
-16.83908035	0.57206950	4.21460600
-16.83774635	0.57145910	4.22223600
-16.83641235	0.56993320	4.22834000
-16.83507835	0.56932280	4.23596900
-16.83374435	0.56855980	4.24359900
-16.83241035	0.56855980	4.24359900
-16.83107635	0.56932280	4.25733200
-16.82974235	0.57069610	4.26343600
-16.82840835	0.57145910	4.27106500
-16.82707435	0.57069610	4.27869500
-16.82574035	0.56993320	4.28479900
-16.82440635	0.56932280	4.29242800
-16.82307235	0.56855980	4.29853200
-16.82173835	0.56779690	4.30616200
-16.82040435	0.56718650	4.31379100
-16.81907035	0.56718650	4.31989500
-16.81773635	0.56642350	4.31989500
-16.81640235	0.56566060	4.32752500
-16.81506835	0.56428720	4.33362900
-16.81373435	0.56291390	4.34125800
-16.81240035	0.56215100	4.34888700
-16.81106635	0.56291390	4.35499100
-16.80973235	0.56291390	4.36262100
-16.80839835	0.56215100	4.37025100
-16.80706435	0.56138800	4.37635400
-16.80573035	0.56001470	4.38398400
-16.80439635	0.55864130	4.38398400
-16.80306235	0.55711540	4.39008800
-16.80172835	0.55574210	4.39008800
-16.80039435	0.55574210	4.39008800
-16.79906035	0.55574210	4.39008800
-16.79772635	0.55360570	4.39771700
-16.79639235	0.55146940	4.39771700
-16.79505835	0.55009620	4.39771700
-16.79372435	0.54857020	4.39771700
-16.79239035	0.54795990	4.39771700
-16.79105635	0.54795990	4.39771700
-16.78972235	0.54719690	4.40534700
-16.78838835	0.54719690	4.41145000
-16.78705435	0.54582350	4.41145000
-16.78572035	0.54368720	4.41908000
-16.78438635	0.54155090	4.42518400
-16.78305235	0.53941460	4.43281400
-16.78171835	0.53727840	4.43281400
-16.78038435	0.53651540	4.44044300
-16.77905035	0.53437910	4.44044300
-16.77771635	0.53300580	4.44654700
-16.77638235	0.53086950	4.45417600
-16.77504835	0.52797020	4.45417600
-16.77371435	0.52583390	4.45417600
-16.77238035	0.52369760	4.45417600
-16.77104635	0.52308730	4.46028000
-16.76971235	0.52232430	4.46028000
-16.76837835	0.52095100	4.46028000
-16.76704435	0.51881470	4.46028000
-16.76571035	0.51667840	4.46028000
-16.76437635	0.51377910	4.46791000
-16.76304235	0.51164280	4.46791000
-16.76170835	0.50950650	4.46791000
-16.76037435	0.50813320	4.47553900
-16.75904035	0.50660720	4.47553900
-16.75770635	0.50523390	4.48164300
-16.75637235	0.50248720	4.48164300
-16.75503835	0.49958800	4.48164300
-16.75370435	0.49745170	4.48164300
-16.75237035	0.49607840	4.48164300
-16.75103635	0.49531540	4.48164300
-16.74970235	0.49394210	4.48164300
-16.74836835	0.49241610	4.48164300
-16.74703435	0.49027990	4.48927300
-16.74570035	0.48753320	4.48927300
-16.74436635	0.48387100	4.48927300
-16.74303235	0.48112430	4.48927300
-16.74169835	0.47959840	4.48927300
-16.74036435	0.47746210	4.48927300
-16.73903035	0.47532580	4.48927300
-16.73769635	0.47334210	4.48927300
-16.73636235	0.47120580	4.48927300
-16.73502835	0.46906950	4.48927300
-16.73369435	0.46693320	4.48927300
-16.73236035	0.46479690	4.49690200
-16.73102635	0.46266060	4.49690200
-16.72969235	0.46113470	4.49690200
-16.72835835	0.45976140	4.49690200
-16.72702435	0.45686210	4.49690200
-16.72569035	0.45335250	4.49690200
-16.72435635	0.45121620	4.49690200
-16.72302235	0.44846950	4.49690200
-16.72168835	0.44633320	4.49690200
-16.72035435	0.44480730	4.49690200
-16.71902035	0.44343390	4.49690200
-16.71768635	0.44129770	4.49690200
-16.71635235	0.43916140	4.49690200
-16.71501835	0.43626210	4.49690200
-16.71368435	0.43351540	4.49690200
-16.71235035	0.43275250	4.50300600
-16.71101635	0.43198950	4.50300600
-16.70968235	0.43061620	4.50300600
-16.70834835	0.42847990	4.51063600
-16.70701435	0.42634360	4.51063600
-16.70568035	0.42359690	4.51063600
-16.70434635	0.42146060	4.51063600
-16.70301235	0.41856140	4.51063600
-16.70167835	0.41642500	4.51063600
-16.70034435	0.41566210	4.51063600
-16.69901035	0.41505170	4.51063600
-16.69767635	0.41291540	4.51063600
-16.69634235	0.41077910	4.51063600
-16.69500835	0.40787990	4.51063600
-16.69367435	0.40650650	4.51063600
-16.69234035	0.40513320	4.51063600
-16.69100635	0.40360730	4.51063600
-16.68967235	0.40223400	4.51063600
-16.68833835	0.40086060	4.51063600
-16.68700435	0.39933470	4.51673900
-16.68567035	0.39658800	4.51673900
-16.68433635	0.39368880	4.51673900
-16.68300235	0.39231540	4.51673900
-16.68166835	0.39078950	4.51673900
-16.68033435	0.38941620	4.52436900
-16.67900035	0.38804280	4.53199900
-16.67766635	0.38590650	4.53199900
-16.67633235	0.38377030	4.53199900
-16.67499835	0.38087100	4.53810300
-16.67366435	0.37873470	4.53810300
-16.67233035	0.37736140	4.54573200
-16.67099635	0.37659840	4.54573200
-16.66966235	0.37598800	4.55183600
-16.66832835	0.37385170	4.55946500
-16.66699435	0.37171550	4.56709500
-16.66566035	0.36881620	4.57319800
-16.66432635	0.36667990	4.57319800
-16.66299235	0.36378060	4.58082800
-16.66165835	0.36240730	4.58693200
-16.66032435	0.36164430	4.58693200
-16.65899035	0.36103400	4.58693200
-16.65765635	0.35889770	4.58693200
-16.65632235	0.35599840	4.58693200
-16.65498835	0.35386210	4.59456200
-16.65365435	0.35248880	4.59456200
-16.65232035	0.35111550	4.60219100
-16.65098635	0.35035250	4.60829500
-16.64965235	0.34897910	4.60829500
-16.64831835	0.34745320	4.61592500
-16.64698435	0.34607990	4.62202800
-16.64565035	0.34394360	4.62965800
-16.64431635	0.34180730	4.62965800
-16.64298235	0.33967100	4.63728800
-16.64164835	0.33890800	4.64339100
-16.64031435	0.33829770	4.65102100
-16.63898034	0.33692430	4.65865000
-16.63764634	0.33539840	4.65865000
-16.63631234	0.33326210	4.66475400
-16.63497834	0.33112580	4.67238400
-16.63364434	0.32898950	4.67848700
-16.63231034	0.32761620	4.67848700
-16.63097634	0.32685320	4.68611700
-16.62964234	0.32624290	4.69374700
-16.62830834	0.32547990	4.69985100
-16.62697434	0.32334360	4.69985100
-16.62564034	0.32120730	4.70748000
-16.62430634	0.31907100	4.71358400
-16.62297234	0.31769770	4.70748000
-16.62163834	0.31617180	4.71358400
-16.62030434	0.31556140	4.72121300
-16.61897034	0.31479840	4.72884300
-16.61763634	0.31342510	4.73494700
-16.61630234	0.31205180	4.74257700
-16.61496834	0.30991550	4.74868000
-16.61363434	0.30777920	4.75631000
-16.61230034	0.30777920	4.76393900
-16.61096634	0.30777920	4.77004300
-16.60963234	0.30777920	4.77767300
-16.60829834	0.30625330	4.78377600
-16.60696434	0.30487990	4.79140600
-16.60563034	0.30350660	4.79903600
-16.60429634	0.30198060	4.80514000
-16.60296234	0.30060730	4.81276900
-16.60162834	0.29923400	4.81276900
-16.60029434	0.29847100	4.82039900
-16.59896034	0.29770810	4.82650200
-16.59762634	0.29633470	4.83413200
-16.59629234	0.29419840	4.84023600
-16.59495834	0.29282510	4.84023600
-16.59362434	0.29206210	4.84023600
-16.59229034	0.29145180	4.84786500
-16.59095634	0.29068880	4.85549500
-16.58962234	0.29068880	4.86159800
-16.58828834	0.28992580	4.86922800
-16.58695434	0.28855250	4.86922800
-16.58562034	0.28641620	4.87533200
-16.58428634	0.28427990	4.87533200
-16.58295234	0.28351690	4.87533200
-16.58161834	0.28290660	4.87533200
-16.58028434	0.28290660	4.87533200
-16.57895034	0.28214360	4.88296100
-16.57761634	0.28214360	4.88296100
-16.57628234	0.28138070	4.88296100
-16.57494834	0.27924440	4.89059100
-16.57361434	0.27863400	4.89669500
-16.57228034	0.27863400	4.90432500
-16.57094634	0.27863400	4.91805800
-16.56961234	0.27924440	4.91805800
-16.56827834	0.27863400	4.92568700
-16.56694434	0.27787100	4.92568700
-16.56561034	0.27573470	4.92568700
-16.56427634	0.27497180	4.93179100
-16.56294234	0.27436140	4.93179100
-16.56160834	0.27359840	4.93942100
-16.56027434	0.27359840	4.93942100
-16.55894034	0.27359840	4.94705100
-16.55760634	0.27283550	4.94705100
-16.55627234	0.27146210	4.94705100
-16.55493834	0.27008880	4.94705100
-16.55360434	0.26932590	4.94705100
-16.55227034	0.26932590	4.95315400
-16.55093634	0.26932590	4.95315400
-16.54960234	0.26932590	4.95315400
-16.54826834	0.26932590	4.95315400
-16.54693434	0.26932590	4.96078400
-16.54560034	0.26795250	4.96078400
-16.54426634	0.26657920	4.96078400
-16.54293234	0.26581620	4.96078400
-16.54159834	0.26581620	4.96078400
-16.54026434	0.26581620	4.96078400
-16.53893034	0.26581620	4.96688700
-16.53759634	0.26505320	4.97451700
-16.53626234	0.26444290	4.98214700
-16.53492834	0.26291700	4.98825000
-16.53359434	0.26154360	4.99588000
-16.53226034	0.26154360	4.99588000
-16.53092634	0.26154360	4.99588000
-16.52959234	0.26154360	5.00198400
-16.52825834	0.26154360	5.00961300
-16.52692434	0.26017030	5.01724300
-16.52559034	0.25864440	5.02334600
-16.52425634	0.25727100	5.03097600
-16.52292234	0.25650810	5.03708000
-16.52158834	0.25650810	5.03708000
-16.52025434	0.25650810	5.04470900
-16.51892034	0.25650810	5.05234000
-16.51758634	0.25589770	5.05844300
-16.51625234	0.25513470	5.06607200
-16.51491834	0.25376140	5.07217600
-16.51358434	0.25376140	5.07980600
-16.51225034	0.25376140	5.08743500
-16.51091634	0.25437180	5.09353900
-16.50958234	0.25437180	5.10116900
-16.50824834	0.25437180	5.10879900
-16.50691434	0.25376140	5.11490200
-16.50558034	0.25299840	5.12253200
-16.50424634	0.25223550	5.11490200
-16.50291234	0.25162510	5.12253200
-16.50157834	0.25162510	5.12863600
-16.50024434	0.25223550	5.13626500
-16.49891034	0.25299840	5.14389500
-16.49757634	0.25223550	5.14999900
-16.49624234	0.25162510	5.15762800
-16.49490834	0.25086220	5.16373200
-16.49357434	0.25009920	5.17136100
-16.49224034	0.25009920	5.17899100
-16.49090634	0.25009920	5.18509400
-16.48957234	0.25086220	5.19272400
-16.48823834	0.25086220	5.19882800
-16.48690434	0.25009920	5.19882800
-16.48557034	0.24948880	5.19882800
-16.48423634	0.24796290	5.20645800
-16.48290234	0.24735250	5.21408700
-16.48156834	0.24735250	5.22019100
-16.48023434	0.24796290	5.22782100
-16.47890034	0.24735250	5.23392400
-16.47756634	0.24658960	5.24155400
-16.47623234	0.24597920	5.24155400
-16.47489834	0.24521620	5.24918400
-16.47356434	0.24445330	5.25528700
-16.47223034	0.24521620	5.26291700
-16.47089634	0.24597920	5.27054700
-16.46956234	0.24597920	5.27665000
-16.46822834	0.24521620	5.28428000
-16.46689434	0.24445330	5.29038400
-16.46556034	0.24384290	5.29801300
-16.46422634	0.24231700	5.30564300
-16.46289234	0.24170660	5.31174700
-16.46155834	0.24094360	5.31937600
-16.46022434	0.24170660	5.32548000
-16.45889034	0.24231700	5.33310900
-16.45755634	0.24170660	5.34073900
-16.45622234	0.24094360	5.34684300
-16.45488834	0.24018070	5.35447200
-16.45355434	0.23957030	5.35447200
-16.45222034	0.23957030	5.36057600
-16.45088634	0.24018070	5.36057600
-16.44955234	0.24018070	5.36057600
-16.44821834	0.24018070	5.36057600
-16.44688434	0.23957030	5.36820600
-16.44555034	0.23880730	5.37583500
-16.44421634	0.23804440	5.37583500
-16.44288234	0.23743400	5.37583500
-16.44154834	0.23743400	5.37583500
-16.44021434	0.23804440	5.37583500
-16.43888034	0.23804440	5.37583500
-16.43754634	0.23804440	5.37583500
-16.43621234	0.23743400	5.38193900
-16.43487834	0.23667100	5.38956900
-16.43354434	0.23590810	5.38956900
-16.43221034	0.23667100	5.38956900
-16.43087634	0.23743400	5.38956900
-16.42954234	0.23880730	5.38956900
-16.42820834	0.23804440	5.38956900
-16.42687434	0.23743400	5.38956900
-16.42554034	0.23667100	5.38956900
-16.42420634	0.23590810	5.38956900
-16.42287234	0.23529770	5.38956900
-16.42153834	0.23529770	5.38956900
-16.42020434	0.23590810	5.38956900
-16.41887034	0.23667100	5.39719800
-16.41753634	0.23667100	5.39719800
-16.41620234	0.23529770	5.39719800
-16.41486834	0.23453470	5.39719800
-16.41353434	0.23377180	5.39719800
-16.41220034	0.23377180	5.39719800
-16.41086634	0.23377180	5.39719800
